id,language,text,stars,sampling_source,target_candidate,quality,price,delivery,service
en_0295022,en,"Definitely keeps birds away

I put them around my patio 1 ft. apart from each other. At first I only did the front of patio but the birds came though the sides sitting on my 2 ceilings fans and pooping all over my outdoor furniture, but I bought more to put on the side and it did the trick. They were good for about 2 years and slowly the shinny finish wore out and some the skinny little rubber holding them gave out on its own or the wind was too strong for them. I only have two left and I am noticing the birds have returned so I am re-buying, but this time I am going to use fishing line instead of the skinny rubber it comes with.",4,natural,none,positif,absent,absent,absent
fr_0937226,fr,"Massive, élégante, bonnes finitions

J ai reçu cette montre argentée, la qualité est excellente, bonne montre dans l'air du temps, poids relativement lourd je kiffe cette belle montre en acier",5,natural,none,négatif,négatif,absent,absent
fr_0717090,fr,"Mon avis

Produit Reçu moisis hors de prix petit pour un petit morceau de racine de 25 cm très déçu",1,enriched,price,positif,absent,absent,absent
fr_0079818,fr,"Super

Bon produit . Facile à monter et assez robuste",4,natural,none,négatif,absent,absent,absent
fr_0332620,fr,"Joli mais il fuit !

Très joli produit esthétiquement (chromé) et confortable avec la bande en caoutchouc, mais à savoir que ce mug n'est pas un vrai thermos et ne garde pas la chaleur très longtemps. Aussi le mug fuit s'il ne reste pas débout. Je le recommande quand même.",3,natural,none,négatif,absent,absent,absent
fr_0098279,fr,"déçue

Je suis déçue par la teinte des pierres qui semblent assez foncées sur le site alors qu'elles sont hyper claires.",2,natural,none,négatif,absent,absent,absent
en_0491940,en,"Cheap material, not the same color

I knew these would be on the cheaper end, but when they showed up the color was way lighter than the picture, giving it a cheap 80's workout clothes look. I returned them, and the seller refunded my purchase without incident.",2,enriched,price,négatif,absent,absent,positif
fr_0567146,fr,"Sommier pourri

N’achetez surtout pas ce sommier c’est un sommier de merde les latte ne tiennent pas elle se casse et j’ai reçu les pieds du sommier un mois plus tard C’est scandaleux de vendre de la merde comme ça à éviter à tout prix",1,enriched,price,négatif,absent,négatif,positif
fr_0477826,fr,"Pas reçu

Livré je ne sais où…..même pas appelé au tel., pourtant j'étais à la maison (heureusement remboursé très rapidement par Amazon)",1,enriched,service,négatif,absent,négatif,absent
fr_0575184,fr,"Un peu camelote.

La passoire est arrivée avec le pied tordu, sans doute lié à un mauvais emballage. J'ai pu le redresser à la main ce qui prouve la finesse de l'inox utilisé. Pas vraiment solide...",2,natural,none,positif,absent,absent,absent
en_0391925,en,"Product itself is fine; Amazon shipping damaged box

The product itself is fine, but as a collector I am disappointed in the condition of the box. The box was damaged in several places because Amazon shipped them loose in a box without any sort of protection at all.",2,enriched,delivery,négatif,absent,négatif,absent
fr_0658636,fr,"barbie

bien rapport qualité prix",4,enriched,price,positif,positif,absent,absent
en_0751540,en,"Nice warm blanket

Nice warm blanket. Not the absolute highest quality, but great value for the price, and good for our household since we have two dogs that always want to rough house on our bed. I'd order again.",4,enriched,price,positif,positif,absent,absent
fr_0361448,fr,"Chaises Scandinaves

Belle chaise malgré une erreur de livraison. J’avais commandé 6 chaises noires et reçu 4 noires et 2 blanches Finalement très bien comme j’ai des meubles blanc",5,enriched,delivery,positif,absent,négatif,absent
en_0371998,en,"Solid sturdy case due to slippery phone itself. Coming from someone that doesn't like cases.

This is a solid case for Essential Phone. I'm pretty happy with it, I used to go without a case before this on my older phones and I just don't really like cases but it's far too slippery the Essential Phone. I'm happy to say that this has a great fit and is all I'm looking for in a phone case, to protect and not really be noticeable. This case does that job.",4,natural,none,positif,absent,absent,absent
en_0809435,en,"Arrived broken, still like it.

Unfortunately this arrived broken. However, I was rewarded a full refund and my snake still likes to use it. I just had to sand down the sharp edges where it broke, but this is as described and is a quality product otherwise.",4,enriched,service,positif,absent,négatif,positif
en_0308037,en,"Too small

I keep forgetting to check clothes coming from China",2,natural,none,négatif,absent,absent,absent
fr_0219533,fr,"De bonne fabrication

Conforme au descriptif",4,natural,none,positif,absent,absent,absent
en_0675798,en,"Two Stars

Wing fell off after using a few times.",2,natural,none,négatif,absent,absent,absent
en_0458707,en,"Too small for minimal stuff!

Hand to return this cutie...was way to small to even fit my phone (xMax)",2,natural,none,négatif,absent,absent,absent
fr_0312825,fr,"Protection qui ne correspond pas au téléphone

C'est pas ce que j'ai commandé, sur la photo la protection correspond, là les trous ne correspondent absolument pas, j'ai l'appareil photo sans trou.",1,natural,none,négatif,absent,négatif,absent
fr_0488794,fr,"Lourdes

Bonnes jumelles mais un peu trop lourdes",4,natural,none,neutre,absent,absent,absent
fr_0292833,fr,"Sûrement un mauvais lot ...

Bonjour, j'ai du tomber sur un mauvais numéro. La batterie ne charge presque pas et je n'ai pas beaucoup plus de puissance que sur mon ancienne qui arrivait au bout de sa capacité.Je vais voir pour la faire changer. Sinon le produit, la livraison sont conforme et sans problème. Hervé.",2,enriched,delivery,négatif,absent,positif,absent
fr_0529283,fr,"Inutile

Inutile. Je ne comprends pas les commentaires positifs. Fixe bien le téléphone oui, mais je perds de la batterie ! Il ne charge pas assez vite. Pour info, j’ai même essayé de changer mon adaptateur allume-cigare USB pour un plus puissant mais même chose. Rien de mieux que le branchement par câble malheureusement :-(",1,natural,none,négatif,absent,absent,absent
en_0060312,en,"Detailed experience ...

Day 1: the pills are easy to swallow, took them 20min before dinner (as the package directed). Maybe this is TMI ... but since I'm going to leave an honest review, I did have a few nasty tasting burps after eating dinner. We'll see how this goes. I'll post an update after I've been taking it for a few days.",3,natural,none,neutre,absent,absent,absent
fr_0208623,fr,"Produit retourné c est un socle pas un chargeur

C est juste un socle. Il faut avoir le chargeur en plus. Produit retourné pour un chargeur standard.",3,natural,none,absent,absent,absent,absent
fr_0366813,fr,"Vendeur pas sérieux

Colis reçu dans les délais. Autant mes autres achats sont nickels que celui-ci laisse vraiment à désirer. Les baguettes ne sont pas en cause, elles sont pratiques et solides. Ce que j'ai le moins apprécié c'est le petit post-it sur le paquet de baguettes avec le gentil petit message ""domage manque une paire"". A vous de voir sir vous voulez tenter l'expérience avec ce vendeur...",2,enriched,service,positif,absent,positif,négatif
en_0005674,en,"Shipping nightmare

The product itself was decent quality. It worked well with adhering my new carpeting to my boat. HOWEVER, The shipping was a disaster. The lid had no mechanical seal and had simply popped loose causing a large amount of the adhesive to coat the inside of the shipping envelope and the entire outside of the container. It's a miracle that I didn't lose that much of the product and was still able to complete the project.",2,enriched,delivery,négatif,absent,négatif,absent
fr_0506755,fr,"Bug , fonctionne très mal

Là manettes n’est pas conforme , elle bug , les boutons réagis très mal , lorsque j’appuie sur certaine touche d’autre ce déclenche , c’est vraiment un produit très décevant pour Sony prix. Qui et au dessus de la moyenne du marcher , faite moi confiance et n’acheter surtout pas ce produit.",1,enriched,price,négatif,négatif,absent,absent
fr_0487499,fr,"le produit semble reconditionné ....

colis reçu, mais semble avoir été reconditionné ....??? non signalé lors de l'achat !! carton abîmé suite à une ouverture déjà effectué et plastiques enveloppants les câbles et accessoires ne semble pas d'origine. bizarre....",3,enriched,delivery,neutre,absent,neutre,absent
fr_0007659,fr,"Table manucure

Bonjour voilà les photos il y a des rayures le tiroir est tordu pieds bancals écrire plein de taches partout ça se voit c'est pas du neuf alors je vous demande de remboursement merci cordialement",1,enriched,service,négatif,absent,absent,absent
en_0441247,en,"Not great

The product didn’t stay on well and stopped twisting up after about a month of use. I used it maybe 7 times during that month so I couldn’t have used it all. For the price I would expect it to work for longer than a month considering your can get one for $1.99 at the drugstore that lasts for a year...",2,enriched,price,négatif,négatif,absent,absent
fr_0913648,fr,"Coutures fragiles

Qualité médiocre mais le prix est correct. Les coutures sont très fragiles.",3,enriched,price,négatif,neutre,absent,absent
